id,avgscore,level,class,file,,,,,,,
2817,4.14,low,2,2817.jpg,,,,,,,
2820,7.36,high,4,2820.jpg,,,,,,,
2833,3.82,low,2,2833.jpg,,,,,,,
2839,3.33,low,2,2839.jpg,,,,,,,
2851,3.26,low,2,2851.jpg,,,,,,,
2854,4.29,low,2,2854.jpg,,,,,,,
2856,7.34,high,4,2856.jpg,,,,,,,
2857,4.32,low,2,2857.jpg,,,,,,,
2863,4.34,low,2,2863.jpg,,,,,,,
2866,4.18,low,2,2866.jpg,,,,,,,
2867,4.25,low,2,2867.jpg,,,,,,,
2870,7.1,high,4,2870.jpg,,,,,,,
2871,3.59,low,2,2871.jpg,,,,,,,
2872,4.24,low,2,2872.jpg,,,,,,,
2879,6.46,high,3,2879.jpg,,,,,,,
2880,4.45,low,2,2880.jpg,,,,,,,
2884,3.89,low,2,2884.jpg,,,,,,,
2885,4.38,low,2,2885.jpg,,,,,,,
2892,8.3,high,4,2892.jpg,,,,,,,
2901,6.35,high,3,2901.jpg,,,,,,,
2908,4.41,low,2,2908.jpg,,,,,,,
2909,4.25,low,2,2909.jpg,,,,,,,
2912,4.2,low,2,2912.jpg,,,,,,,
2918,6.66,high,3,2918.jpg,,,,,,,
2923,4.27,low,2,2923.jpg,,,,,,,
2936,4.21,low,2,2936.jpg,,,,,,,
2938,3.97,low,2,2938.jpg,,,,,,,
2939,4.02,low,2,2939.jpg,,,,,,,
2946,3.92,low,2,2946.jpg,,,,,,,
2951,4.21,low,2,2951.jpg,,,,,,,
2953,4.12,low,2,2953.jpg,,,,,,,
2959,3.94,low,2,2959.jpg,,,,,,,
2966,6.46,high,3,2966.jpg,,,,,,,
2969,4.18,low,2,2969.jpg,,,,,,,
2972,6.83,high,3,2972.jpg,,,,,,,
2976,4.41,low,2,2976.jpg,,,,,,,
2977,3.95,low,2,2977.jpg,,,,,,,
2981,4.43,low,2,2981.jpg,,,,,,,
2987,4.06,low,2,2987.jpg,,,,,,,
2988,4.39,low,2,2988.jpg,,,,,,,
2989,3.29,low,2,2989.jpg,,,,,,,
2998,3.84,low,2,2998.jpg,,,,,,,
3000,4.03,low,2,3000.jpg,,,,,,,
3016,4.19,low,2,3016.jpg,,,,,,,
3020,4.35,low,2,3020.jpg,,,,,,,
3021,3.86,low,2,3021.jpg,,,,,,,
3023,3.6,low,2,3023.jpg,,,,,,,
3027,3.45,low,2,3027.jpg,,,,,,,
3032,3.7,low,2,3032.jpg,,,,,,,
3033,4.14,low,2,3033.jpg,,,,,,,
3034,4.33,low,2,3034.jpg,,,,,,,
3035,3.88,low,2,3035.jpg,,,,,,,
3037,3.89,low,2,3037.jpg,,,,,,,
3040,4.17,low,2,3040.jpg,,,,,,,
3041,4.12,low,2,3041.jpg,,,,,,,
3044,3.92,low,2,3044.jpg,,,,,,,
3048,4.31,low,2,3048.jpg,,,,,,,
3065,4.22,low,2,3065.jpg,,,,,,,
3072,4.34,low,2,3072.jpg,,,,,,,
3074,6.37,high,3,3074.jpg,,,,,,,
3081,4.4,low,2,3081.jpg,,,,,,,
3082,4.17,low,2,3082.jpg,,,,,,,
3083,3.61,low,2,3083.jpg,,,,,,,
3084,4.02,low,2,3084.jpg,,,,,,,
3087,4.18,low,2,3087.jpg,,,,,,,
3089,4.02,low,2,3089.jpg,,,,,,,
3092,4.05,low,2,3092.jpg,,,,,,,
3094,3.76,low,2,3094.jpg,,,,,,,
3096,3.84,low,2,3096.jpg,,,,,,,
3102,6.37,high,3,3102.jpg,,,,,,,
3104,4.1,low,2,3104.jpg,,,,,,,
3107,4.2,low,2,3107.jpg,,,,,,,
3114,7.45,high,4,3114.jpg,,,,,,,
3115,4.09,low,2,3115.jpg,,,,,,,
3116,4.21,low,2,3116.jpg,,,,,,,
3118,3.88,low,2,3118.jpg,,,,,,,
3119,3.52,low,2,3119.jpg,,,,,,,
3125,4.07,low,2,3125.jpg,,,,,,,
3128,3.9,low,2,3128.jpg,,,,,,,
3129,4.16,low,2,3129.jpg,,,,,,,
3130,3.9,low,2,3130.jpg,,,,,,,
3138,4.24,low,2,3138.jpg,,,,,,,
3144,4.06,low,2,3144.jpg,,,,,,,
3148,3.68,low,2,3148.jpg,,,,,,,
3158,6.98,high,3,3158.jpg,,,,,,,
3167,6.32,high,3,3167.jpg,,,,,,,
3173,3.75,low,2,3173.jpg,,,,,,,
3184,6.84,high,3,3184.jpg,,,,,,,
3198,4.26,low,2,3198.jpg,,,,,,,
3213,3.83,low,2,3213.jpg,,,,,,,
3214,4.03,low,2,3214.jpg,,,,,,,
3223,3.98,low,2,3223.jpg,,,,,,,
3229,4.4,low,2,3229.jpg,,,,,,,
3237,6.45,high,3,3237.jpg,,,,,,,
3254,6.95,high,3,3254.jpg,,,,,,,
3272,7.05,high,4,3272.jpg,,,,,,,
3273,6.44,high,3,3273.jpg,,,,,,,
3275,7.04,high,4,3275.jpg,,,,,,,
3277,3.81,low,2,3277.jpg,,,,,,,
3285,6.85,high,3,3285.jpg,,,,,,,
3288,6.46,high,3,3288.jpg,,,,,,,
3293,4.13,low,2,3293.jpg,,,,,,,
3294,3.25,low,2,3294.jpg,,,,,,,
3295,3.62,low,2,3295.jpg,,,,,,,
3307,4.17,low,2,3307.jpg,,,,,,,
3312,4.27,low,2,3312.jpg,,,,,,,
3314,4.26,low,2,3314.jpg,,,,,,,
3315,3.21,low,2,3315.jpg,,,,,,,
3320,3.74,low,2,3320.jpg,,,,,,,
3323,6.82,high,3,3323.jpg,,,,,,,
3330,3.78,low,2,3330.jpg,,,,,,,
3331,6.74,high,3,3331.jpg,,,,,,,
3332,4,low,2,3332.jpg,,,,,,,
3336,7.06,high,4,3336.jpg,,,,,,,
3343,2.86,low,1,3343.jpg,,,,,,,
3353,6.95,high,3,3353.jpg,,,,,,,
3362,7.21,high,4,3362.jpg,,,,,,,
3382,3.1,low,2,3382.jpg,,,,,,,
3389,3.82,low,2,3389.jpg,,,,,,,
3394,4.35,low,2,3394.jpg,,,,,,,
3400,3.35,low,2,3400.jpg,,,,,,,
3404,4.46,low,2,3404.jpg,,,,,,,
3406,6.68,high,3,3406.jpg,,,,,,,
3409,7.25,high,4,3409.jpg,,,,,,,
3416,6.69,high,3,3416.jpg,,,,,,,
3420,6.41,high,3,3420.jpg,,,,,,,
3422,4.33,low,2,3422.jpg,,,,,,,
3426,6.63,high,3,3426.jpg,,,,,,,
3429,6.53,high,3,3429.jpg,,,,,,,
3436,3.77,low,2,3436.jpg,,,,,,,
3437,3.89,low,2,3437.jpg,,,,,,,
3439,3.93,low,2,3439.jpg,,,,,,,
3446,4.2,low,2,3446.jpg,,,,,,,
3448,6.8,high,3,3448.jpg,,,,,,,
3460,7.25,high,4,3460.jpg,,,,,,,
3463,6.9,high,3,3463.jpg,,,,,,,
3468,3.95,low,2,3468.jpg,,,,,,,
3474,4.42,low,2,3474.jpg,,,,,,,
3485,4.15,low,2,3485.jpg,,,,,,,
3492,6.72,high,3,3492.jpg,,,,,,,
3496,6.33,high,3,3496.jpg,,,,,,,
3497,4.39,low,2,3497.jpg,,,,,,,
3499,4.41,low,2,3499.jpg,,,,,,,
3514,4.29,low,2,3514.jpg,,,,,,,
3523,4.4,low,2,3523.jpg,,,,,,,
3530,4.24,low,2,3530.jpg,,,,,,,
3536,4.11,low,2,3536.jpg,,,,,,,
3542,6.44,high,3,3542.jpg,,,,,,,
3545,3.73,low,2,3545.jpg,,,,,,,
3547,4.41,low,2,3547.jpg,,,,,,,
3552,3.97,low,2,3552.jpg,,,,,,,
3559,6.32,high,3,3559.jpg,,,,,,,
3576,3.68,low,2,3576.jpg,,,,,,,
3585,6.64,high,3,3585.jpg,,,,,,,
3590,3.21,low,2,3590.jpg,,,,,,,
3596,3.93,low,2,3596.jpg,,,,,,,
3597,6.4,high,3,3597.jpg,,,,,,,
3603,3.3,low,2,3603.jpg,,,,,,,
3605,4.32,low,2,3605.jpg,,,,,,,
3606,3.51,low,2,3606.jpg,,,,,,,
3607,4.37,low,2,3607.jpg,,,,,,,
3609,4.24,low,2,3609.jpg,,,,,,,
3610,3.84,low,2,3610.jpg,,,,,,,
3613,6.33,high,3,3613.jpg,,,,,,,
3630,6.42,high,3,3630.jpg,,,,,,,
3642,3.56,low,2,3642.jpg,,,,,,,
3644,4.26,low,2,3644.jpg,,,,,,,
3651,4.1,low,2,3651.jpg,,,,,,,
3655,3.36,low,2,3655.jpg,,,,,,,
3659,6.48,high,3,3659.jpg,,,,,,,
3660,4,low,2,3660.jpg,,,,,,,
3663,4.31,low,2,3663.jpg,,,,,,,
3674,4.27,low,2,3674.jpg,,,,,,,
3678,4.34,low,2,3678.jpg,,,,,,,
3685,4.24,low,2,3685.jpg,,,,,,,
3692,3.45,low,2,3692.jpg,,,,,,,
3698,6.66,high,3,3698.jpg,,,,,,,
3704,3.53,low,2,3704.jpg,,,,,,,
3714,4.11,low,2,3714.jpg,,,,,,,
3716,6.39,high,3,3716.jpg,,,,,,,
3720,3.96,low,2,3720.jpg,,,,,,,
3726,6.93,high,3,3726.jpg,,,,,,,
3728,3.12,low,2,3728.jpg,,,,,,,
3729,4.04,low,2,3729.jpg,,,,,,,
3732,4.25,low,2,3732.jpg,,,,,,,
3739,3.98,low,2,3739.jpg,,,,,,,
3754,3.21,low,2,3754.jpg,,,,,,,
3760,4.24,low,2,3760.jpg,,,,,,,
3761,6.59,high,3,3761.jpg,,,,,,,
3764,4.13,low,2,3764.jpg,,,,,,,
3765,3.97,low,2,3765.jpg,,,,,,,
3771,4.24,low,2,3771.jpg,,,,,,,
3774,6.45,high,3,3774.jpg,,,,,,,
3776,4.29,low,2,3776.jpg,,,,,,,
3778,4.04,low,2,3778.jpg,,,,,,,
3788,4.17,low,2,3788.jpg,,,,,,,
3790,3.41,low,2,3790.jpg,,,,,,,
3791,2.8,low,1,3791.jpg,,,,,,,
3796,4.45,low,2,3796.jpg,,,,,,,
3806,6.43,high,3,3806.jpg,,,,,,,
3815,4.16,low,2,3815.jpg,,,,,,,
3816,4.27,low,2,3816.jpg,,,,,,,
3820,3.87,low,2,3820.jpg,,,,,,,
3828,4.03,low,2,3828.jpg,,,,,,,
3835,3.8,low,2,3835.jpg,,,,,,,
3850,4.24,low,2,3850.jpg,,,,,,,
3853,4.43,low,2,3853.jpg,,,,,,,
3854,4.36,low,2,3854.jpg,,,,,,,
3856,4.4,low,2,3856.jpg,,,,,,,
3861,4.3,low,2,3861.jpg,,,,,,,
3867,4.42,low,2,3867.jpg,,,,,,,
3870,4.36,low,2,3870.jpg,,,,,,,
3874,7.42,high,4,3874.jpg,,,,,,,
3875,3.16,low,2,3875.jpg,,,,,,,
3892,4.37,low,2,3892.jpg,,,,,,,
3897,4.33,low,2,3897.jpg,,,,,,,
3898,4.4,low,2,3898.jpg,,,,,,,
3901,4.11,low,2,3901.jpg,,,,,,,
3904,4,low,2,3904.jpg,,,,,,,
3910,3.43,low,2,3910.jpg,,,,,,,
3913,4.14,low,2,3913.jpg,,,,,,,
3914,3.77,low,2,3914.jpg,,,,,,,
3936,2.92,low,1,3936.jpg,,,,,,,
3937,4.31,low,2,3937.jpg,,,,,,,
3941,4.33,low,2,3941.jpg,,,,,,,
3948,6.38,high,3,3948.jpg,,,,,,,
3962,6.72,high,3,3962.jpg,,,,,,,
3969,6.67,high,3,3969.jpg,,,,,,,
3989,4.16,low,2,3989.jpg,,,,,,,
4004,4.08,low,2,4004.jpg,,,,,,,
4022,4.44,low,2,4022.jpg,,,,,,,
4030,6.81,high,3,4030.jpg,,,,,,,
4037,4.46,low,2,4037.jpg,,,,,,,
4040,3.52,low,2,4040.jpg,,,,,,,
4051,4.13,low,2,4051.jpg,,,,,,,
4055,4.33,low,2,4055.jpg,,,,,,,
4072,4.32,low,2,4072.jpg,,,,,,,
4075,4.14,low,2,4075.jpg,,,,,,,
4083,6.59,high,3,4083.jpg,,,,,,,
4085,6.37,high,3,4085.jpg,,,,,,,
4091,4.21,low,2,4091.jpg,,,,,,,
4092,4.45,low,2,4092.jpg,,,,,,,
4105,3.93,low,2,4105.jpg,,,,,,,
4108,6.36,high,3,4108.jpg,,,,,,,
4114,4.36,low,2,4114.jpg,,,,,,,
4119,4.21,low,2,4119.jpg,,,,,,,
4126,6.37,high,3,4126.jpg,,,,,,,
4149,4.39,low,2,4149.jpg,,,,,,,
4151,4.33,low,2,4151.jpg,,,,,,,
4153,6.53,high,3,4153.jpg,,,,,,,
4161,6.72,high,3,4161.jpg,,,,,,,
4165,4.4,low,2,4165.jpg,,,,,,,
4172,3.07,low,2,4172.jpg,,,,,,,
4176,4.15,low,2,4176.jpg,,,,,,,
4182,6.67,high,3,4182.jpg,,,,,,,
4192,4.06,low,2,4192.jpg,,,,,,,
4194,6.52,high,3,4194.jpg,,,,,,,
4200,4.31,low,2,4200.jpg,,,,,,,
4206,3.76,low,2,4206.jpg,,,,,,,
4207,6.64,high,3,4207.jpg,,,,,,,
4208,3.59,low,2,4208.jpg,,,,,,,
4209,4.33,low,2,4209.jpg,,,,,,,
4212,4.21,low,2,4212.jpg,,,,,,,
4213,3.24,low,2,4213.jpg,,,,,,,
4215,3.26,low,2,4215.jpg,,,,,,,
4223,6.87,high,3,4223.jpg,,,,,,,
4226,3.51,low,2,4226.jpg,,,,,,,
4232,4.3,low,2,4232.jpg,,,,,,,
4240,4.01,low,2,4240.jpg,,,,,,,
4248,3.74,low,2,4248.jpg,,,,,,,
4263,4.02,low,2,4263.jpg,,,,,,,
4265,2.79,low,1,4265.jpg,,,,,,,
4267,4.24,low,2,4267.jpg,,,,,,,
4282,3.36,low,2,4282.jpg,,,,,,,
4284,4.26,low,2,4284.jpg,,,,,,,
4285,4.05,low,2,4285.jpg,,,,,,,
4287,4.46,low,2,4287.jpg,,,,,,,
4289,4.22,low,2,4289.jpg,,,,,,,
4296,7.2,high,4,4296.jpg,,,,,,,
4304,6.34,high,3,4304.jpg,,,,,,,
4307,4.13,low,2,4307.jpg,,,,,,,
4309,6.75,high,3,4309.jpg,,,,,,,
4310,7.16,high,4,4310.jpg,,,,,,,
4311,3.81,low,2,4311.jpg,,,,,,,
4324,4.16,low,2,4324.jpg,,,,,,,
4341,6.6,high,3,4341.jpg,,,,,,,
4343,3.58,low,2,4343.jpg,,,,,,,
4373,3.77,low,2,4373.jpg,,,,,,,
4374,2.55,low,1,4374.jpg,,,,,,,
4376,6.56,high,3,4376.jpg,,,,,,,
4389,4.45,low,2,4389.jpg,,,,,,,
4395,3.2,low,2,4395.jpg,,,,,,,
4398,4.22,low,2,4398.jpg,,,,,,,
4401,4.04,low,2,4401.jpg,,,,,,,
4402,4.2,low,2,4402.jpg,,,,,,,
4405,3.31,low,2,4405.jpg,,,,,,,
4406,7.11,high,4,4406.jpg,,,,,,,
4411,6.44,high,3,4411.jpg,,,,,,,
4416,3.81,low,2,4416.jpg,,,,,,,
4421,3.76,low,2,4421.jpg,,,,,,,
4432,6.63,high,3,4432.jpg,,,,,,,
4435,3.73,low,2,4435.jpg,,,,,,,
4437,4.08,low,2,4437.jpg,,,,,,,
4438,4.17,low,2,4438.jpg,,,,,,,
4446,4.46,low,2,4446.jpg,,,,,,,
4448,6.63,high,3,4448.jpg,,,,,,,
4452,6.91,high,3,4452.jpg,,,,,,,
4454,4.22,low,2,4454.jpg,,,,,,,
4455,4.46,low,2,4455.jpg,,,,,,,
4457,4.37,low,2,4457.jpg,,,,,,,
4458,4.29,low,2,4458.jpg,,,,,,,
4461,4.18,low,2,4461.jpg,,,,,,,
4462,6.48,high,3,4462.jpg,,,,,,,
4468,4.04,low,2,4468.jpg,,,,,,,
4470,3.77,low,2,4470.jpg,,,,,,,
4473,4.27,low,2,4473.jpg,,,,,,,
4474,4.38,low,2,4474.jpg,,,,,,,
4475,3.69,low,2,4475.jpg,,,,,,,
4478,4.31,low,2,4478.jpg,,,,,,,
4481,3.69,low,2,4481.jpg,,,,,,,
4484,3.9,low,2,4484.jpg,,,,,,,
4485,4.26,low,2,4485.jpg,,,,,,,
4499,4.34,low,2,4499.jpg,,,,,,,
4517,3.9,low,2,4517.jpg,,,,,,,
4519,6.33,high,3,4519.jpg,,,,,,,
4562,6.54,high,3,4562.jpg,,,,,,,
4567,6.66,high,3,4567.jpg,,,,,,,
4576,4,low,2,4576.jpg,,,,,,,
4582,4.24,low,2,4582.jpg,,,,,,,
4599,6.5,high,3,4599.jpg,,,,,,,
4607,4.44,low,2,4607.jpg,,,,,,,
4611,7.64,high,4,4611.jpg,,,,,,,
4617,4.29,low,2,4617.jpg,,,,,,,
4621,7.42,high,4,4621.jpg,,,,,,,
4634,6.9,high,3,4634.jpg,,,,,,,
4640,4.43,low,2,4640.jpg,,,,,,,
4651,4.17,low,2,4651.jpg,,,,,,,
4667,4.39,low,2,4667.jpg,,,,,,,
4678,6.66,high,3,4678.jpg,,,,,,,
4684,2.71,low,1,4684.jpg,,,,,,,
4687,6.98,high,3,4687.jpg,,,,,,,
4708,3.93,low,2,4708.jpg,,,,,,,
4726,6.35,high,3,4726.jpg,,,,,,,
4727,4.38,low,2,4727.jpg,,,,,,,
4729,6.49,high,3,4729.jpg,,,,,,,
4743,3.84,low,2,4743.jpg,,,,,,,
4745,7.04,high,4,4745.jpg,,,,,,,
4760,4.32,low,2,4760.jpg,,,,,,,
4764,3.48,low,2,4764.jpg,,,,,,,
4767,3.53,low,2,4767.jpg,,,,,,,
4775,6.52,high,3,4775.jpg,,,,,,,
4782,3.77,low,2,4782.jpg,,,,,,,
4785,7.33,high,4,4785.jpg,,,,,,,
4795,6.45,high,3,4795.jpg,,,,,,,
4796,6.49,high,3,4796.jpg,,,,,,,
4799,3.92,low,2,4799.jpg,,,,,,,
4814,4.41,low,2,4814.jpg,,,,,,,
4815,3.68,low,2,4815.jpg,,,,,,,
4816,3.74,low,2,4816.jpg,,,,,,,
4819,3.84,low,2,4819.jpg,,,,,,,
4836,3.86,low,2,4836.jpg,,,,,,,
4846,4.28,low,2,4846.jpg,,,,,,,
4848,6.6,high,3,4848.jpg,,,,,,,
4849,4.17,low,2,4849.jpg,,,,,,,
4850,4.45,low,2,4850.jpg,,,,,,,
4851,4.19,low,2,4851.jpg,,,,,,,
4864,6.49,high,3,4864.jpg,,,,,,,
4870,6.66,high,3,4870.jpg,,,,,,,
4887,3.75,low,2,4887.jpg,,,,,,,
4889,4.43,low,2,4889.jpg,,,,,,,
4898,6.8,high,3,4898.jpg,,,,,,,
4901,4.02,low,2,4901.jpg,,,,,,,
4909,3.93,low,2,4909.jpg,,,,,,,
4912,6.39,high,3,4912.jpg,,,,,,,
4919,3.29,low,2,4919.jpg,,,,,,,
4926,4,low,2,4926.jpg,,,,,,,
4939,4.22,low,2,4939.jpg,,,,,,,
4949,4.12,low,2,4949.jpg,,,,,,,
4954,3.8,low,2,4954.jpg,,,,,,,
4956,6.45,high,3,4956.jpg,,,,,,,
4961,3.69,low,2,4961.jpg,,,,,,,
4962,6.48,high,3,4962.jpg,,,,,,,
4964,6.36,high,3,4964.jpg,,,,,,,
4967,7.23,high,4,4967.jpg,,,,,,,
4984,4.2,low,2,4984.jpg,,,,,,,
4994,6.55,high,3,4994.jpg,,,,,,,
4996,6.35,high,3,4996.jpg,,,,,,,
4999,4.42,low,2,4999.jpg,,,,,,,
5001,4,low,2,5001.jpg,,,,,,,
5007,4.11,low,2,5007.jpg,,,,,,,
5008,6.39,high,3,5008.jpg,,,,,,,
5010,6.48,high,3,5010.jpg,,,,,,,
5014,3.82,low,2,5014.jpg,,,,,,,
5015,3.33,low,2,5015.jpg,,,,,,,
5016,3.96,low,2,5016.jpg,,,,,,,
5019,3.92,low,2,5019.jpg,,,,,,,
5020,6.32,high,3,5020.jpg,,,,,,,
5022,3.95,low,2,5022.jpg,,,,,,,
5023,6.83,high,3,5023.jpg,,,,,,,
5031,4.26,low,2,5031.jpg,,,,,,,
5035,6.37,high,3,5035.jpg,,,,,,,
5037,4.15,low,2,5037.jpg,,,,,,,
5039,4.05,low,2,5039.jpg,,,,,,,
5044,3.91,low,2,5044.jpg,,,,,,,
5052,6.93,high,3,5052.jpg,,,,,,,
5053,4.41,low,2,5053.jpg,,,,,,,
5066,4.04,low,2,5066.jpg,,,,,,,
5069,3.15,low,2,5069.jpg,,,,,,,
5102,4.11,low,2,5102.jpg,,,,,,,
5117,4.14,low,2,5117.jpg,,,,,,,
5122,6.56,high,3,5122.jpg,,,,,,,
5133,3.3,low,2,5133.jpg,,,,,,,
5136,4.39,low,2,5136.jpg,,,,,,,
5137,4.24,low,2,5137.jpg,,,,,,,
5139,8.11,high,4,5139.jpg,,,,,,,
5140,4.32,low,2,5140.jpg,,,,,,,
5143,6.41,high,3,5143.jpg,,,,,,,
5151,4.25,low,2,5151.jpg,,,,,,,
5153,6.41,high,3,5153.jpg,,,,,,,
5164,6.34,high,3,5164.jpg,,,,,,,
5167,4.46,low,2,5167.jpg,,,,,,,
5170,3.9,low,2,5170.jpg,,,,,,,
5171,4.21,low,2,5171.jpg,,,,,,,
5192,7.06,high,4,5192.jpg,,,,,,,
5198,4.02,low,2,5198.jpg,,,,,,,
5211,6.41,high,3,5211.jpg,,,,,,,
5223,6.31,high,3,5223.jpg,,,,,,,
5238,4.46,low,2,5238.jpg,,,,,,,
5243,6.33,high,3,5243.jpg,,,,,,,
5249,6.74,high,3,5249.jpg,,,,,,,
5255,6.89,high,3,5255.jpg,,,,,,,
5259,4.31,low,2,5259.jpg,,,,,,,
5261,3.8,low,2,5261.jpg,,,,,,,
5265,4.26,low,2,5265.jpg,,,,,,,
5267,6.53,high,3,5267.jpg,,,,,,,
5270,3.32,low,2,5270.jpg,,,,,,,
5272,6.58,high,3,5272.jpg,,,,,,,
5275,4.31,low,2,5275.jpg,,,,,,,
5276,3.41,low,2,5276.jpg,,,,,,,
5277,4.27,low,2,5277.jpg,,,,,,,
5281,4.27,low,2,5281.jpg,,,,,,,
5286,3.9,low,2,5286.jpg,,,,,,,
5297,7.8,high,4,5297.jpg,,,,,,,
5299,3.2,low,2,5299.jpg,,,,,,,
5306,6.67,high,3,5306.jpg,,,,,,,
5327,4.21,low,2,5327.jpg,,,,,,,
5334,4.39,low,2,5334.jpg,,,,,,,
5352,4.33,low,2,5352.jpg,,,,,,,
5353,6.53,high,3,5353.jpg,,,,,,,
5356,6.85,high,3,5356.jpg,,,,,,,
5366,3.92,low,2,5366.jpg,,,,,,,
5368,6.89,high,3,5368.jpg,,,,,,,
5374,3.71,low,2,5374.jpg,,,,,,,
5376,4.16,low,2,5376.jpg,,,,,,,
5377,6.39,high,3,5377.jpg,,,,,,,
5378,4.36,low,2,5378.jpg,,,,,,,
5385,4.19,low,2,5385.jpg,,,,,,,
5391,4.33,low,2,5391.jpg,,,,,,,
5394,3.79,low,2,5394.jpg,,,,,,,
5396,3.92,low,2,5396.jpg,,,,,,,
5400,7.11,high,4,5400.jpg,,,,,,,
5402,6.35,high,3,5402.jpg,,,,,,,
5413,4.36,low,2,5413.jpg,,,,,,,
5414,4.42,low,2,5414.jpg,,,,,,,
5415,2.84,low,1,5415.jpg,,,,,,,
5416,4.38,low,2,5416.jpg,,,,,,,
5420,4.47,low,2,5420.jpg,,,,,,,
5421,6.46,high,3,5421.jpg,,,,,,,
5434,7.47,high,4,5434.jpg,,,,,,,
5461,6.72,high,3,5461.jpg,,,,,,,
5463,4.35,low,2,5463.jpg,,,,,,,
5475,6.41,high,3,5475.jpg,,,,,,,
5477,6.98,high,3,5477.jpg,,,,,,,
5480,4.03,low,2,5480.jpg,,,,,,,
5496,3.25,low,2,5496.jpg,,,,,,,
5509,6.83,high,3,5509.jpg,,,,,,,
5510,4.3,low,2,5510.jpg,,,,,,,
5516,7.42,high,4,5516.jpg,,,,,,,
5524,4.45,low,2,5524.jpg,,,,,,,
5525,4.15,low,2,5525.jpg,,,,,,,
5531,4.46,low,2,5531.jpg,,,,,,,
5538,4.24,low,2,5538.jpg,,,,,,,
5539,6.63,high,3,5539.jpg,,,,,,,
5541,3.25,low,2,5541.jpg,,,,,,,
5548,3.68,low,2,5548.jpg,,,,,,,
5549,6.79,high,3,5549.jpg,,,,,,,
5553,3.89,low,2,5553.jpg,,,,,,,
5562,3.55,low,2,5562.jpg,,,,,,,
5566,6.38,high,3,5566.jpg,,,,,,,
5567,3.09,low,2,5567.jpg,,,,,,,
5569,6.66,high,3,5569.jpg,,,,,,,
5572,6.95,high,3,5572.jpg,,,,,,,
5576,6.82,high,3,5576.jpg,,,,,,,
5579,7.1,high,4,5579.jpg,,,,,,,
5586,6.35,high,3,5586.jpg,,,,,,,
5587,3.99,low,2,5587.jpg,,,,,,,
5588,6.56,high,3,5588.jpg,,,,,,,
5591,6.66,high,3,5591.jpg,,,,,,,
5595,6.37,high,3,5595.jpg,,,,,,,
5597,4.37,low,2,5597.jpg,,,,,,,
5599,4.37,low,2,5599.jpg,,,,,,,
5600,6.8,high,3,5600.jpg,,,,,,,
5611,6.54,high,3,5611.jpg,,,,,,,
5615,4.3,low,2,5615.jpg,,,,,,,
5616,6.46,high,3,5616.jpg,,,,,,,
5620,4.23,low,2,5620.jpg,,,,,,,
5622,6.47,high,3,5622.jpg,,,,,,,
5624,3.55,low,2,5624.jpg,,,,,,,
5632,3.91,low,2,5632.jpg,,,,,,,
5637,4.2,low,2,5637.jpg,,,,,,,
5648,4.4,low,2,5648.jpg,,,,,,,
5660,2.97,low,1,5660.jpg,,,,,,,
5661,4.36,low,2,5661.jpg,,,,,,,
5674,3.99,low,2,5674.jpg,,,,,,,
5677,7.04,high,4,5677.jpg,,,,,,,
5692,3.81,low,2,5692.jpg,,,,,,,
5693,7.02,high,4,5693.jpg,,,,,,,
5706,6.47,high,3,5706.jpg,,,,,,,
5715,3.09,low,2,5715.jpg,,,,,,,
5717,6.32,high,3,5717.jpg,,,,,,,
5722,4.2,low,2,5722.jpg,,,,,,,
5741,3.63,low,2,5741.jpg,,,,,,,
5743,4.08,low,2,5743.jpg,,,,,,,
5749,3.34,low,2,5749.jpg,,,,,,,
5756,4.02,low,2,5756.jpg,,,,,,,
5758,4.13,low,2,5758.jpg,,,,,,,
5761,4.29,low,2,5761.jpg,,,,,,,
5763,3.36,low,2,5763.jpg,,,,,,,
5764,7.4,high,4,5764.jpg,,,,,,,
5770,6.83,high,3,5770.jpg,,,,,,,
5778,3.96,low,2,5778.jpg,,,,,,,
5783,6.87,high,3,5783.jpg,,,,,,,
5784,4.11,low,2,5784.jpg,,,,,,,
5789,7.28,high,4,5789.jpg,,,,,,,
5796,3.92,low,2,5796.jpg,,,,,,,
5799,4.38,low,2,5799.jpg,,,,,,,
5800,6.96,high,3,5800.jpg,,,,,,,
5813,6.83,high,3,5813.jpg,,,,,,,
5817,7.22,high,4,5817.jpg,,,,,,,
5823,6.85,high,3,5823.jpg,,,,,,,
5824,4.39,low,2,5824.jpg,,,,,,,
5833,4.31,low,2,5833.jpg,,,,,,,
5835,6.31,high,3,5835.jpg,,,,,,,
5840,6.43,high,3,5840.jpg,,,,,,,
5847,6.44,high,3,5847.jpg,,,,,,,
5850,4.16,low,2,5850.jpg,,,,,,,
5853,6.34,high,3,5853.jpg,,,,,,,
5855,6.87,high,3,5855.jpg,,,,,,,
5870,4.07,low,2,5870.jpg,,,,,,,
5875,4.05,low,2,5875.jpg,,,,,,,
5880,4.4,low,2,5880.jpg,,,,,,,
5882,6.69,high,3,5882.jpg,,,,,,,
5887,6.34,high,3,5887.jpg,,,,,,,
5890,4.07,low,2,5890.jpg,,,,,,,
5891,4.41,low,2,5891.jpg,,,,,,,
5895,4.39,low,2,5895.jpg,,,,,,,
5898,6.44,high,3,5898.jpg,,,,,,,
5910,6.63,high,3,5910.jpg,,,,,,,
5919,4.4,low,2,5919.jpg,,,,,,,
